date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PS,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
20-08-2018,23.94,93.88,4.22,278.06,0.08,0.97,32.14,96.38,56.76,0.36,0.61425,0.02208,0.61465
21-08-2018,24.46,89.69,4.8,265.19,0.31,0.93,53.77,96.4,0.05,0.36,0.63594,0.1157,0.64638
22-08-2018,25.6,86.31,3.54,261.69,0.47,0.88,71.1,96.62,0.04,0.36,0.61584,0.20693,0.64967
23-08-2018,26.03,85.5,3.46,281,0.4,0.87,75.21,96.71,0.14,0.36,0.55875,0.28671,0.62802
24-08-2018,26,85.31,3.03,290.31,0.53,0.86,68.44,96.74,1.04,0.36,0.47239,0.34802,0.58675
25-08-2018,25.91,85.12,3.12,283.81,0.49,0.86,65.1,96.71,0.5,0.36,0.36607,0.38665,0.53245
26-08-2018,24.87,87.25,2.75,277.12,0.34,0.87,43.33,96.62,24.74,0.36,0.24954,0.40108,0.47237
27-08-2018,24.43,89.62,2.74,271.56,0.2,0.89,36.13,96.61,4.36,0.36,0.13197,0.39213,0.41374
28-08-2018,24,89.31,2.82,275.5,0.31,0.87,37.66,96.6,2.23,0.36,0.02133,0.36234,0.36297
29-08-2018,24.87,85.88,2.34,267.75,0.53,0.86,56.15,96.75,0,0.36,-0.07606,0.31551,0.32455
30-08-2018,25.67,83.88,2.49,289.94,0.45,0.85,68.97,96.72,0.68,0.36,-0.15565,0.25625,0.29982
31-08-2018,25.37,86.25,2.81,289.19,0.23,0.88,69.79,96.76,9.59,0.36,-0.21471,0.18975,0.28654
01-09-2018,25.08,86.06,2.78,288.56,0.41,0.87,60.26,96.86,0.02,0.52,-0.25226,0.12155,0.28001
02-09-2018,24.76,87.25,2.19,278.62,0.42,0.86,45.9,96.9,3.53,0.52,-0.2689,0.05734,0.27495
03-09-2018,25.38,85.25,2.6,275.88,0.58,0.85,62.94,96.9,0.22,0.52,-0.26671,0.00277,0.26672
04-09-2018,25.11,84.31,2.59,281.19,0.54,0.84,63.32,96.94,0,0.52,-0.24907,-0.03683,0.25178
05-09-2018,24.81,85.38,2.71,286.88,0.48,0.84,54.65,96.85,0.01,0.52,-0.22057,-0.05687,0.22779
06-09-2018,23.7,87.81,2.98,292.94,0.3,0.84,41.2,96.75,1.33,0.52,-0.18679,-0.05393,0.19441
07-09-2018,23.86,85.56,2.9,288.12,0.27,0.84,55.07,96.78,4.27,0.52,-0.15391,-0.02633,0.15614
08-09-2018,24.62,79.12,1.93,270.94,0.61,0.83,68.44,96.88,0,0.52,-0.12822,0.02541,0.13072
09-09-2018,25.18,76.06,0.8,259.12,0.59,0.82,63.95,97.06,0,0.52,-0.1154,0.09833,0.15161
10-09-2018,25.88,77.06,1.01,239.31,0.59,0.81,59.93,97.26,0,0.52,-0.11971,0.18706,0.22208
11-09-2018,24.61,84.88,1.33,296.12,0.56,0.81,35.91,97.32,0,0.52,-0.14344,0.28421,0.31836
12-09-2018,25.39,83.44,1.55,283.44,0.47,0.82,63.63,97.11,2.38,0.52,-0.18657,0.381,0.42423
13-09-2018,25.47,79.56,1.32,286.12,0.6,0.8,66.61,97.04,0,0.52,-0.2467,0.46804,0.52907
14-09-2018,25.8,76.69,0.96,257.5,0.59,0.8,63.16,97.08,0,0.52,-0.31935,0.53614,0.62405
15-09-2018,25.77,80.81,1.5,253,0.53,0.79,67.6,97.14,0,0.52,-0.39839,0.57713,0.70128
16-09-2018,25.89,82.75,1.75,275.69,0.59,0.78,62.83,96.97,0,0.52,-0.4765,0.58449,0.75411
17-09-2018,25.51,83.81,1.61,340.5,0.55,0.79,48.08,96.85,1.79,0.52,-0.54572,0.554,0.77764
18-09-2018,25.82,80.75,2,325.44,0.6,0.77,65.28,96.87,0.33,0.52,-0.59804,0.4841,0.76942
19-09-2018,26.15,80.94,1.88,235.69,0.53,0.77,59.73,96.84,0.06,0.52,-0.62594,0.37617,0.73028
20-09-2018,26.31,82.75,2.26,287.62,0.5,0.77,64.71,96.6,8.93,0.52,-0.62304,0.23446,0.6657
21-09-2018,24.39,92.06,4.77,295.31,0.16,0.87,30.82,96.31,28.25,0.52,-0.58472,0.06574,0.5884
22-09-2018,25.12,84.44,3.83,197,0.43,0.83,62.51,96.82,10.79,0.52,-0.50859,-0.12123,0.52284
23-09-2018,25.39,83,1.87,162.31,0.59,0.79,57.22,97.31,0,0.52,-0.3948,-0.31648,0.50599
24-09-2018,25.91,80.25,1.22,151.88,0.55,0.8,64.32,97.29,1,0.52,-0.24598,-0.50959,0.56585
25-09-2018,26.28,81.5,1.12,283.88,0.55,0.78,55.69,97.18,0.15,0.52,-0.06699,-0.69036,0.6936
26-09-2018,26.32,78.81,1.16,144.31,0.62,0.77,56.09,97.11,0,0.52,0.13561,-0.84932,0.86008
27-09-2018,26.4,76.31,0.94,127.31,0.54,0.77,62.25,97.14,0.94,0.52,0.35414,-0.97812,1.04026
28-09-2018,26.33,76.69,1.15,124.06,0.61,0.76,65.21,97.2,0,0.52,0.58029,-1.06979,1.21704
29-09-2018,26.35,77.19,1.34,111.62,0.62,0.75,65.37,97.22,1,0.52,0.80558,-1.11891,1.37874
30-09-2018,26.08,77.31,1.27,131.31,0.64,0.74,65.05,97.21,0,0.52,1.02169,-1.12176,1.5173
01-10-2018,26.35,73.44,1.16,111.12,0.63,0.73,65.68,97.21,0,0.41,1.22063,-1.07632,1.62739
02-10-2018,26.12,76.44,0.99,128.38,0.62,0.73,60.2,97.29,0,0.41,1.39475,-0.98213,1.70585
03-10-2018,25.72,77.81,1.21,64.06,0.62,0.72,58.95,97.27,0,0.41,1.53664,-0.84012,1.7513
04-10-2018,25.36,76.88,1.39,54.31,0.64,0.71,60.85,97.29,0,0.41,1.63871,-0.6522,1.76373
05-10-2018,25.44,76.69,1.38,53.56,0.62,0.7,59.36,97.36,0,0.41,1.69253,-0.42117,1.74415
06-10-2018,25.65,76.19,1.28,104.06,0.63,0.7,58.17,97.33,0,0.41,1.68764,-0.1512,1.69439
07-10-2018,25.18,75.94,1.58,57.81,0.66,0.69,59.02,97.3,0,0.41,1.61022,0.14958,1.61715
08-10-2018,25.64,70.12,1.24,79.38,0.67,0.68,59.98,97.25,0,0.41,1.4441,0.4623,1.51629
09-10-2018,25.41,69.88,1.38,152.25,0.62,0.67,57.65,97.14,0,0.41,1.18009,0.74864,1.39752
10-10-2018,24.7,69.06,1.76,210.94,0.57,0.66,58.91,97,0.44,0.41,0.83486,0.95626,1.26942
11-10-2018,23.98,73.88,2.6,120.88,0.55,0.65,55.23,96.94,0.51,0.41,0.4537,1.05098,1.14472
12-10-2018,24.8,78.88,2.25,122.12,0.64,0.63,50.64,97.09,0,0.41,0.0814,1.03805,1.04123
13-10-2018,25.1,79.06,1.4,128.75,0.66,0.62,48.34,97.33,0,0.41,-0.25878,0.94518,0.97997
14-10-2018,25.12,72.88,1.35,115.88,0.65,0.62,46.38,97.43,0,0.41,-0.56026,0.80079,0.97732
15-10-2018,24.6,66,1.49,71.56,0.67,0.61,47.56,97.54,0,0.41,-0.82263,0.62696,1.03432
16-10-2018,24.37,63.38,1.37,65.5,0.68,0.59,45.68,97.55,0,0.41,-1.04635,0.44009,1.13514
17-10-2018,24.71,65.94,1.31,100.06,0.64,0.59,42.21,97.45,0,0.41,-1.23117,0.2526,1.25682
18-10-2018,25.44,66.56,1.34,138.44,0.59,0.58,41.02,97.38,0,0.41,-1.37606,0.07402,1.37804
19-10-2018,25.5,66.5,1.35,132.25,0.62,0.57,39.02,97.44,0,0.41,-1.47955,-0.08855,1.4822
20-10-2018,26.19,62.38,1.32,101.19,0.62,0.57,37.44,97.54,0,0.41,-1.54021,-0.23017,1.55732
21-10-2018,26.26,64.62,1.16,114.5,0.6,0.56,35.41,97.57,0,0.41,-1.53441,-0.44148,1.59666
22-10-2018,27.54,56.75,0.94,163.31,0.62,0.55,33.7,97.46,0,0.41,-1.46618,-0.62691,1.59459
23-10-2018,26.26,55.88,1.09,186.62,0.58,0.55,33.72,97.47,0,0.41,-1.34127,-0.77638,1.54976
24-10-2018,25.21,57.62,1.41,59.69,0.61,0.55,32.64,97.49,0,0.41,-1.16811,-0.88202,1.46371
25-10-2018,24.27,58.06,1.75,86.56,0.67,0.54,32.17,97.65,0,0.41,-0.95739,-0.93855,1.3407
26-10-2018,24.18,55.44,1.53,109.88,0.67,0.54,30.45,97.72,0,0.41,-0.72132,-0.94352,1.18766
27-10-2018,24.69,55.56,1.62,118.06,0.67,0.53,29.11,97.67,0,0.41,-0.473,-0.89732,1.01435
28-10-2018,24.06,60.44,1.9,79.62,0.67,0.53,26.78,97.61,0,0.41,-0.22565,-0.80306,0.83416
29-10-2018,22.9,61.31,2.2,52.38,0.68,0.52,24.55,97.48,0,0.41,0.00806,-0.6663,0.66635
30-10-2018,22.95,66.06,2.17,49.88,0.67,0.52,22.29,97.44,0,0.41,0.21663,-0.49462,0.53998
31-10-2018,23.65,68.19,1.88,62.44,0.68,0.52,21.64,97.47,0,0.41,0.39031,-0.29718,0.49056
01-11-2018,24.68,70.88,1.8,64.31,0.67,0.52,21.17,97.44,0,0.26,0.52146,-0.08415,0.52821
02-11-2018,25.58,70.62,1.34,71,0.63,0.51,20.75,97.39,0,0.26,0.60485,0.13383,0.61948
03-11-2018,26.41,66.88,1.15,110.19,0.61,0.5,20.87,97.44,0,0.26,0.63777,0.3462,0.72567
04-11-2018,26.88,64.69,1.35,109.38,0.58,0.49,20.22,97.48,0,0.26,0.61999,0.54297,0.82414
05-11-2018,26.91,62.56,1.08,117.44,0.48,0.48,17.77,97.45,0,0.26,0.55369,0.7151,0.9044
06-11-2018,26.9,62.56,0.83,128.62,0.52,0.48,16.58,97.5,0,0.26,0.4431,0.8549,0.96291
07-11-2018,26.45,62.5,1.21,60.88,0.56,0.47,17.52,97.52,0,0.26,0.29428,0.95624,1.0005
08-11-2018,25.23,60.5,1.27,59.62,0.59,0.46,16.39,97.45,0,0.26,0.11469,1.01473,1.02119
09-11-2018,24.12,55.81,1.3,56.94,0.63,0.45,15.8,97.38,0,0.26,-0.08721,1.02781,1.0315
10-11-2018,23.7,50.12,1.39,57.38,0.66,0.45,15.73,97.46,0,0.26,-0.30236,0.99473,1.03966
11-11-2018,23,46.06,1.55,53.56,0.66,0.44,14.91,97.55,0,0.26,-0.4531,0.95604,1.05797
12-11-2018,22.48,46,1.51,59.56,0.65,0.43,13.51,97.47,0,0.26,-0.61506,0.90115,1.09104
13-11-2018,23.26,45.25,1.45,107.25,0.66,0.42,13.42,97.28,0,0.26,-0.78581,0.8312,1.14385
14-11-2018,23.01,49.69,1.57,89.88,0.67,0.41,13.03,97.3,0,0.26,-0.96224,0.74574,1.21739
15-11-2018,23.31,49.06,1.75,74.31,0.67,0.41,12.86,97.47,0,0.26,-1.14045,0.64168,1.30857
16-11-2018,24.61,46.75,1.16,59.25,0.69,0.41,12.32,97.47,0,0.26,-1.31545,0.5114,1.41136
17-11-2018,24.88,43.5,0.91,125.5,0.67,0.4,12.59,97.39,0,0.26,-1.47979,0.33905,1.51814
18-11-2018,26.26,56.62,1.34,112.06,0.59,0.4,11.2,97.4,0.11,0.26,-1.61808,0.09441,1.62084
19-11-2018,26.49,57.19,1.58,102,0.56,0.39,9.75,97.58,0,0.26,-1.69077,-0.26703,1.71173
20-11-2018,26.22,51.81,1.6,90.06,0.55,0.39,10.55,97.63,0,0.26,-1.62174,-0.74316,1.7839
21-11-2018,25.11,51.5,1.73,87.06,0.62,0.38,9.86,97.65,0,0.26,-1.40012,-1.18092,1.83164
22-11-2018,24.29,52.69,1.79,79.38,0.63,0.38,9.01,97.74,0.02,0.26,-1.13975,-1.45827,1.85083
23-11-2018,23.88,50.38,1.73,83.31,0.64,0.38,8.04,97.86,0,0.26,-0.90068,-1.60397,1.83955
24-11-2018,23.94,42.94,1.27,96,0.63,0.37,8.31,97.84,0,0.26,-0.6777,-1.66616,1.79871
25-11-2018,22.91,41.56,1.34,56.06,0.66,0.36,7.65,97.75,0,0.26,-0.45521,-1.67218,1.73304
26-11-2018,22.64,40.06,1.23,64.12,0.66,0.35,7.33,97.59,0,0.26,-0.22182,-1.63724,1.6522
27-11-2018,22.31,41,1.45,81.38,0.67,0.34,6.5,97.66,0,0.26,0.02892,-1.57156,1.57182
28-11-2018,21.74,49.06,1.49,90.62,0.66,0.34,5.29,97.71,0,0.26,0.29937,-1.48348,1.51338
29-11-2018,22.19,47.12,1.35,76.12,0.62,0.33,5.2,97.8,0,0.26,0.58852,-1.38043,1.50065
30-11-2018,22.47,51.06,1.53,64.62,0.58,0.32,4.11,97.78,0,0.26,0.89239,-1.26908,1.55143
01-12-2018,22.26,53.12,1.34,79.81,0.51,0.31,3.54,97.61,0,0.13,1.20456,-1.15502,1.66885
02-12-2018,22.01,53.38,1.34,90.31,0.52,0.31,3.12,97.46,0,0.13,1.51668,-1.04237,1.84034
03-12-2018,22.19,50.06,1.48,87,0.56,0.3,2.87,97.54,0,0.13,1.81907,-0.93334,2.04454
04-12-2018,22.53,49.75,1.45,58.31,0.55,0.3,3.25,97.65,0,0.13,2.10135,-0.82804,2.25861
05-12-2018,23.23,49.81,1.06,108.94,0.48,0.3,2.63,97.52,0,0.13,2.35319,-0.72431,2.46214
06-12-2018,23.77,49.62,1.07,125.5,0.39,0.29,2.69,97.38,0,0.13,2.56476,-0.61799,2.63816
07-12-2018,24.42,51,1.2,87.44,0.4,0.28,2.27,97.39,0,0.13,2.72725,-0.50342,2.77332
08-12-2018,25.23,53.5,1.56,107.69,0.41,0.28,2.91,97.48,0,0.13,2.83298,-0.37434,2.8576
09-12-2018,24.88,58.38,1.65,125.31,0.38,0.31,9.5,97.41,0,0.13,2.87547,-0.22523,2.88428
10-12-2018,25.06,57.12,2.31,211.81,0.41,0.42,15.49,97.3,0,0.13,2.84934,-0.05314,2.84983
11-12-2018,22.11,49.88,1.23,246.88,0.44,0.42,9.81,97.44,0,0.13,2.75035,0.14028,2.75393
12-12-2018,21.91,49.25,1.35,98,0.35,0.39,7.63,97.55,0,0.13,2.57627,0.34702,2.59953
13-12-2018,21.98,60.81,1.38,75.88,0.4,0.41,11.48,97.71,0,0.13,2.3284,0.55265,2.39309
14-12-2018,20.75,62.31,1.79,41.75,0.49,0.42,6.89,97.85,0,0.13,2.01343,0.73927,2.14486
15-12-2018,20.2,53.94,2.61,42.81,0.57,0.4,6.87,97.88,0,0.13,1.64389,0.89115,1.8699
16-12-2018,18.37,57.31,3.08,50.94,0.53,0.38,4.24,97.9,0.28,0.13,1.23625,0.99984,1.58997
17-12-2018,16.73,79.94,3.68,27,0.25,0.45,7.13,97.74,5.82,0.13,0.80779,1.0658,1.33734
18-12-2018,18.19,72.69,2.5,112.25,0.25,0.53,13.65,97.74,0,0.13,0.37412,1.09595,1.15805
19-12-2018,18.15,67.5,1.44,63.06,0.68,0.49,11.06,97.83,0,0.13,-0.05162,1.09983,1.10104
20-12-2018,18.4,62,1.4,49.44,0.7,0.47,10.71,97.79,0,0.13,-0.45857,1.08639,1.17921
21-12-2018,18.64,50.94,1.45,53.31,0.7,0.44,10.11,97.71,0,0.13,-0.83756,1.06203,1.35256
22-12-2018,18.22,47.75,1.71,53.25,0.7,0.41,8.7,97.7,0,0.13,-1.18075,1.02984,1.56676
23-12-2018,18.7,44.62,1.59,56.12,0.68,0.39,7.64,97.74,0,0.13,-1.48146,0.98953,1.78154
24-12-2018,19.26,42.25,1.56,63.44,0.67,0.38,6.46,97.68,0,0.13,-1.73412,0.93789,1.9715
25-12-2018,21.09,40.12,1.43,93.31,0.66,0.35,6.04,97.58,0,0.13,-1.93432,0.86955,2.12078
26-12-2018,22.45,44.56,1.7,231.06,0.58,0.34,4.51,97.45,0,0.13,-2.0789,0.77795,2.21969
27-12-2018,19.13,28.25,2.39,335.25,0.64,0.32,4.62,97.54,0,0.13,-2.16589,0.65651,2.2632
28-12-2018,16.44,28.62,2.02,52.62,0.69,0.3,3.35,97.7,0,0.13,-2.19459,0.49977,2.25078
29-12-2018,15.58,33.56,1.91,49.06,0.7,0.3,2.8,97.91,0,0.13,-2.16544,0.30454,2.18674
30-12-2018,16.04,32.56,1.66,62.62,0.69,0.29,2.68,98.05,0,0.13,-2.0799,0.07088,2.08111
31-12-2018,17.33,27.19,1.66,52.5,0.72,0.28,2.58,98.08,0,0.13,-1.94496,-0.14826,1.9506
01-01-2019,19.42,24.62,1.57,58.62,0.73,0.27,2.48,98.03,0,0.08,-1.76146,-0.45116,1.81832
02-01-2019,20.76,26.75,1.35,95.81,0.72,0.27,2.44,97.96,0,0.08,-1.53655,-0.7591,1.71383
03-01-2019,20.25,25.94,1.25,140.88,0.68,0.25,2.17,98.01,0,0.08,-1.27369,-1.07148,1.66444
04-01-2019,19.96,29.69,1.48,74.44,0.68,0.25,1.8,97.96,0,0.08,-0.97919,-1.37025,1.68416
05-01-2019,20.26,37.31,1.36,113.56,0.64,0.24,1.45,97.77,0,0.08,-0.66187,-1.6359,1.76472
06-01-2019,21.12,45.69,1.6,146.69,0.59,0.23,0.89,97.64,0,0.08,-0.33359,-1.84964,1.87949
07-01-2019,20.91,43.38,1.24,162.12,0.55,0.23,1.06,97.66,0,0.08,-0.00893,-1.99562,1.99564
08-01-2019,18.1,26.81,1.94,32.06,0.65,0.23,1.19,97.74,0,0.08,0.29656,-2.06233,2.08355
09-01-2019,19.23,23.38,1.49,52.38,0.66,0.23,1.35,97.69,0,0.08,0.56867,-2.04314,2.12081
10-01-2019,18.84,30.38,1.42,53.62,0.67,0.22,1.11,97.67,0,0.08,0.79664,-1.93585,2.09336
11-01-2019,19.71,39.19,1.38,123.31,0.61,0.22,0.91,97.68,0,0.08,0.97432,-1.74205,1.996
12-01-2019,21.67,48.19,2.18,136.31,0.55,0.21,0.52,97.6,0,0.08,1.10015,-1.46672,1.83347
13-01-2019,22.67,51.06,1.94,136.19,0.52,0.21,0.54,97.65,0,0.08,1.1764,-1.11816,1.62302
14-01-2019,21.94,47.75,1.48,70.88,0.49,0.21,0.57,97.68,0,0.08,1.20792,-0.70812,1.40018
15-01-2019,20.02,36.06,1.98,46.5,0.59,0.2,0.65,97.8,0,0.08,1.20097,-0.25178,1.22707
16-01-2019,20.33,29.25,1.37,68.88,0.67,0.2,0.97,97.75,0,0.08,1.16216,0.23252,1.18519
17-01-2019,21.17,24.38,1.35,76.81,0.71,0.2,1,97.6,0,0.08,1.09786,0.72392,1.31505
18-01-2019,21.55,23.44,1.41,61.38,0.69,0.2,0.93,97.63,0,0.08,1.01386,1.20014,1.57106
19-01-2019,21.25,22.44,1.48,68.81,0.7,0.2,0.93,97.71,0,0.08,0.91535,1.63878,1.87709
20-01-2019,21.8,20.5,1.52,84.94,0.73,0.19,0.95,97.76,0,0.08,0.80701,2.01884,2.17416
21-01-2019,22.04,25.31,1.92,143.69,0.71,0.19,0.82,97.57,0,0.08,0.69303,2.32219,2.4234
22-01-2019,22.61,41.88,2.77,184.25,0.62,0.19,0.44,97.5,0,0.08,0.57687,2.53496,2.59977
23-01-2019,23.12,48.5,2.39,174.88,0.59,0.18,0.34,97.5,0,0.08,0.46094,2.64851,2.68832
24-01-2019,23.9,48,1.65,156.75,0.56,0.18,0.59,97.53,0,0.08,0.34615,2.66013,2.68256
25-01-2019,24.28,57.88,2.6,141.25,0.41,0.28,6.43,97.47,0,0.08,0.23171,2.57319,2.5836
26-01-2019,20.13,80.69,3.02,50.81,0.19,0.57,17.36,97.73,0,0.08,0.11531,2.39676,2.39953
27-01-2019,18.55,78.19,2.77,42.5,0.38,0.55,11.38,97.88,0,0.08,-0.00629,2.14493,2.14494
28-01-2019,17.04,60.81,2.35,24.38,0.63,0.52,13.58,97.99,0,0.08,-0.13625,1.83546,1.84051
29-01-2019,14.73,42.06,2.3,30.94,0.73,0.49,14.01,98.06,0,0.08,-0.27651,1.48814,1.51361
30-01-2019,15.92,36.06,1.76,56.19,0.75,0.47,13.47,97.94,0,0.08,-0.42668,1.12282,1.20116
31-01-2019,17.97,41.06,1.76,102.56,0.71,0.45,12.36,97.79,0,0.08,-0.58319,0.75725,0.95579
01-02-2019,20.58,51.25,1.73,106.69,0.61,0.42,9.85,97.71,0,0.52,-0.73885,0.40508,0.84261
02-02-2019,21.46,47.62,1.88,86.19,0.61,0.41,9.25,97.65,0,0.52,-0.88304,0.0748,0.8862
03-02-2019,20.99,42.38,2.48,88.88,0.66,0.39,8.58,97.8,0,0.52,-1.00312,-0.22936,1.029
04-02-2019,21.2,43.12,1.95,83.94,0.59,0.38,7.91,97.96,0.3,0.52,-1.08852,-0.50323,1.19921
05-02-2019,22.33,39.25,1.73,77.44,0.65,0.36,7.63,97.86,0,0.52,-1.13771,-0.73768,1.35593
06-02-2019,23.93,37.12,1.63,107.81,0.63,0.34,7.7,97.47,0.01,0.52,-1.16201,-0.9195,1.48181
07-02-2019,25.26,43.62,2.93,209.06,0.55,0.33,5.4,97.31,0.08,0.52,-1.17819,-1.04016,1.57165
08-02-2019,23.15,34.25,2.24,325.62,0.57,0.32,5.65,97.54,0,0.52,-1.1961,-1.10173,1.62618
09-02-2019,18.97,19.75,2.65,253,0.74,0.3,5.65,97.79,0,0.52,-1.21456,-1.11514,1.64885
10-02-2019,18.01,23,1.99,105.5,0.75,0.29,4.72,97.9,0,0.52,-1.2254,-1.0961,1.64409
11-02-2019,20.99,26.56,1.76,95.94,0.67,0.28,4.2,97.85,0,0.52,-1.21889,-1.06224,1.6168
12-02-2019,22.94,32.62,2.02,92.62,0.62,0.27,3.28,97.92,0,0.52,-1.18731,-1.03126,1.57264
13-02-2019,24,30.25,2.05,95.5,0.71,0.26,3.28,97.92,0,0.52,-1.12662,-1.0194,1.51936
14-02-2019,24.96,28.56,1.62,133.44,0.68,0.25,3.41,97.59,0.02,0.52,-1.03664,-1.03988,1.46832
15-02-2019,27.01,38.75,2.38,187.5,0.58,0.25,2.92,97.46,0.78,0.52,-0.92027,-1.10154,1.43537
16-02-2019,25.97,45.5,1.48,129.75,0.64,0.29,4.59,97.47,0,0.52,-0.78206,-1.20783,1.43891
17-02-2019,23.04,40.44,2.09,109.75,0.64,0.27,3.08,97.49,0,0.52,-0.62625,-1.35624,1.49384
18-02-2019,23.37,29.94,1.63,100.75,0.72,0.27,3.77,97.35,0,0.52,-0.45442,-1.53832,1.60404
19-02-2019,26.26,23.81,1.52,144.75,0.67,0.25,3.91,97.37,0,0.52,-0.26284,-1.73984,1.75959
20-02-2019,27.31,39.38,2.42,126.06,0.62,0.24,2,97.64,0,0.52,-0.03941,-1.94047,1.94087
21-02-2019,29,38.5,1.78,138.69,0.6,0.23,2.56,97.75,0,0.52,0.23908,-2.11143,2.12492
22-02-2019,30.37,34.12,1.48,185.06,0.59,0.23,2.34,97.58,0,0.52,0.60379,-2.20896,2.28999
23-02-2019,29.55,32,1.23,116.12,0.63,0.22,2.21,97.38,0,0.52,1.06444,-2.17132,2.4182
24-02-2019,29.65,27.56,1.97,204.88,0.64,0.21,2.15,97.13,0.03,0.52,1.54644,-1.9604,2.49693
25-02-2019,27.55,18.56,2.18,185.81,0.68,0.2,2.06,97.12,0,0.52,1.91912,-1.63304,2.51989
26-02-2019,27.01,18.81,1.66,191.88,0.68,0.2,1.85,97.06,0,0.52,2.13413,-1.27873,2.4879
27-02-2019,26.11,23.44,1.96,267.25,0.69,0.19,1.37,97.04,0,0.52,2.22268,-0.9304,2.40956
28-02-2019,24.8,27.62,2.22,188.75,0.72,0.19,1.02,97.25,0,0.52,2.22607,-0.58419,2.30145
01-03-2019,24.55,25.94,2.06,82.25,0.7,0.18,1.08,97.33,0,0.77,2.16515,-0.31524,2.18798
02-03-2019,27.19,43.06,2.63,125.25,0.53,0.18,0.43,97.32,0,0.77,2.09466,0.02975,2.09487
03-03-2019,29.4,37.81,3.23,233.81,0.65,0.18,0.78,97.1,0,0.77,2.01214,0.38437,2.04852
04-03-2019,28.65,21.5,1.41,283.69,0.67,0.17,1.15,96.96,0,0.77,1.92538,0.7354,2.06104
05-03-2019,27.31,27.69,2.97,319.38,0.67,0.17,0.82,96.99,0,0.77,1.8378,1.06746,2.12532
06-03-2019,25.81,22.69,2.48,190.81,0.67,0.16,0.84,97.17,0,0.77,1.74853,1.36508,2.21829
07-03-2019,25.3,25.94,2.16,32.12,0.69,0.16,0.77,97.21,0,0.77,1.65287,1.61469,2.31067
08-03-2019,26.7,21.12,1.82,120.12,0.69,0.16,0.93,97.35,0,0.77,1.54302,1.80619,2.37555
09-03-2019,28.23,21.06,1.59,248.44,0.68,0.16,0.85,97.34,0,0.77,1.40916,1.93399,2.39292
10-03-2019,29.02,22.31,1.22,217.44,0.7,0.16,0.84,97.35,0,0.77,1.24036,1.99729,2.3511
11-03-2019,30.15,25.56,1.54,139.44,0.62,0.15,0.66,97.36,0,0.77,1.02538,1.99911,2.24674
12-03-2019,30.69,27,1.88,50.69,0.6,0.15,0.52,97.43,0.26,0.77,0.75295,1.94359,2.08434
13-03-2019,31.99,28.56,2.34,157.69,0.61,0.15,0.36,97.37,0.25,0.77,0.41334,1.82956,1.87567
14-03-2019,31.19,22.69,2.25,240.31,0.59,0.15,0.71,97.39,0,0.77,0.00965,1.63938,1.63941
15-03-2019,30.47,22.62,1.64,195.94,0.62,0.14,0.64,97.44,0,0.77,-0.40531,1.34126,1.40116
16-03-2019,30.95,24,2.14,129.56,0.65,0.14,0.58,97.38,0,0.77,-0.72207,0.94971,1.19304
17-03-2019,31.37,30.19,3.49,176.25,0.65,0.14,0.42,97.32,0,0.77,-0.89472,0.54834,1.04938
18-03-2019,30.92,23.31,2.18,191.75,0.67,0.14,0.64,97.3,0,0.77,-0.97153,0.19807,0.99151
19-03-2019,29.69,32.44,2.3,170.81,0.69,0.14,0.44,97.13,0,0.77,-1.00531,-0.08302,1.00873
20-03-2019,30.87,37.38,3.4,141.19,0.62,0.15,1.76,97.06,0,0.77,-1.02341,-0.29137,1.06408
21-03-2019,31.32,36.62,2.39,187.5,0.59,0.2,2.66,97.19,4.59,0.77,-1.03539,-0.4266,1.11983
22-03-2019,31.12,30.06,1.37,204.94,0.64,0.24,4.53,97.31,0,0.77,-1.04164,-0.49061,1.1514
23-03-2019,30.68,28.94,2.57,52.44,0.62,0.23,3.05,97.33,0,0.77,-1.03861,-0.48845,1.14774
24-03-2019,30.9,24.88,2.64,60.19,0.66,0.22,2.91,97.28,0,0.77,-1.02195,-0.42865,1.10821
25-03-2019,31.48,22.56,2.05,82.81,0.65,0.21,2.68,97.23,0,0.77,-0.98851,-0.32291,1.03991
26-03-2019,32.75,22.06,1.48,96.69,0.66,0.2,2.39,97.26,0,0.77,-0.9376,-0.18524,0.95572
27-03-2019,31.15,21.94,2.16,42.75,0.68,0.19,1.86,97.44,0,0.77,-0.87155,-0.03077,0.87209
28-03-2019,31.11,17.5,1.95,116.69,0.69,0.19,1.94,97.35,0,0.77,-0.79566,0.12552,0.8055
29-03-2019,31.94,15.06,1.86,64.12,0.71,0.18,1.79,97.16,0,0.77,-0.71757,0.26991,0.76665
30-03-2019,33.09,18,1.39,115.75,0.69,0.17,1.68,97.05,0,0.77,-0.64623,0.3908,0.7552
31-03-2019,33.72,20.19,1.79,275.62,0.62,0.16,1.39,97.01,0,0.77,-0.59043,0.47908,0.76035
01-04-2019,33.31,16.06,2.38,332.19,0.7,0.16,1.32,97.03,0,0.33,-0.55765,0.52785,0.76785
02-04-2019,32.86,16.88,2.49,45.25,0.65,0.16,1.15,97.07,0,0.33,-0.55132,0.53313,0.76693
03-04-2019,33.76,21.62,1.69,115.5,0.63,0.15,0.96,97.08,0.1,0.33,-0.5702,0.49257,0.7535
