date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PS,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
20-07-2016,26.76,82.19,2.77,294.31,0.3,0.77,48.9,97.64,2.61,-0.51,1.50838,0.21526,1.52366
21-07-2016,26.22,87.56,2.32,292.88,0.31,0.82,30.39,97.5,9.31,-0.51,1.32184,0.44403,1.39442
22-07-2016,25.81,87.88,2.97,263.12,0.4,0.84,36.28,97.43,4.28,-0.51,1.09495,0.65563,1.27623
23-07-2016,26.19,85.31,1.71,247.44,0.38,0.8,35.3,97.47,0.49,-0.51,0.83998,0.84068,1.18841
24-07-2016,26.58,83.12,1.21,226,0.31,0.82,46.03,97.53,11.43,-0.51,0.57033,0.99151,1.14383
25-07-2016,26.89,84.38,1.66,190.31,0.55,0.89,54.51,97.6,16.54,-0.51,0.29949,1.10301,1.14295
26-07-2016,26.69,85.69,2.54,173.88,0.37,0.9,57.64,97.68,13.55,-0.51,0.0399,1.17302,1.17369
27-07-2016,26.76,84.38,2.85,169.94,0.48,0.84,62.26,97.72,1.71,-0.51,-0.19817,1.2019,1.21813
28-07-2016,27.26,82.38,1.61,199.62,0.51,0.83,56.12,97.7,3.25,-0.51,-0.40723,1.19193,1.25957
29-07-2016,27.15,83.94,1.53,214.19,0.44,0.85,51.74,97.57,3.59,-0.51,-0.58283,1.14647,1.28612
30-07-2016,26.58,86.56,1.43,261.62,0.42,0.85,35.01,97.53,1.84,-0.51,-0.72328,1.0695,1.2911
31-07-2016,25.77,89,2.27,266.25,0.33,0.87,32.85,97.56,15.54,-0.51,-0.82914,0.96524,1.27247
01-08-2016,26.37,86.56,3.57,265.31,0.33,0.84,48.71,97.37,2.77,-0.28,-0.90366,0.8377,1.2322
02-08-2016,25.8,86.31,4.8,262.69,0.22,0.85,48.97,97.12,23.22,-0.28,-0.95117,0.69089,1.17561
03-08-2016,25.73,86.88,4.12,263.5,0.16,0.88,49.82,97.17,18.47,-0.28,-0.97714,0.52881,1.11106
04-08-2016,26.36,84.88,3.95,257.69,0.38,0.86,58.68,97.28,3.79,-0.28,-0.98749,0.35558,1.04956
05-08-2016,26.98,82.88,3.83,264.44,0.4,0.84,70.81,97.3,14.04,-0.28,-0.98799,0.17557,1.00346
06-08-2016,26.87,83.69,3.81,258.31,0.36,0.87,67.48,97.34,2.44,-0.28,-0.98353,-0.00639,0.98355
07-08-2016,26.69,82.56,3.08,260.94,0.48,0.84,62.13,97.53,0.04,-0.28,-0.97759,-0.18506,0.99495
08-08-2016,26.47,82.44,2.88,258.81,0.59,0.83,54.64,97.66,0.07,-0.28,-0.97173,-0.35497,1.03454
09-08-2016,26.73,82.44,3.18,253.69,0.53,0.82,61.74,97.6,0,-0.28,-0.96542,-0.51073,1.09219
10-08-2016,26.87,81.81,2.81,264.25,0.53,0.81,57.82,97.66,0.03,-0.28,-0.95607,-0.64747,1.15468
11-08-2016,27.25,80.88,2.73,274.44,0.54,0.8,64.62,97.78,0.01,-0.28,-0.93937,-0.76118,1.20906
12-08-2016,26.5,84,2.66,288.12,0.55,0.8,46.66,97.76,1.36,-0.28,-0.90984,-0.849,1.24443
13-08-2016,27.27,82.06,2.57,282.19,0.52,0.8,66.8,97.6,0,-0.28,-0.86162,-0.90922,1.25263
14-08-2016,26.78,82.56,3.19,286,0.41,0.79,58.57,97.54,0,-0.28,-0.7894,-0.94122,1.22843
15-08-2016,26.54,80.44,3.78,293.31,0.41,0.78,66.76,97.48,0,-0.28,-0.68928,-0.94519,1.16982
16-08-2016,26.73,79.12,4.04,293.31,0.37,0.77,71.08,97.34,0,-0.28,-0.55964,-0.92184,1.07842
17-08-2016,25.64,83.25,3.54,298.69,0.51,0.77,42.3,97.36,0,-0.28,-0.40171,-0.87224,0.9603
18-08-2016,26.18,80.94,3.13,285.38,0.58,0.77,54.6,97.44,0.06,-0.28,-0.21982,-0.79786,0.82759
19-08-2016,26.72,77.38,2.89,282.5,0.55,0.75,70.38,97.49,0.04,-0.28,-0.02108,-0.7011,0.70141
20-08-2016,27.26,73.12,2.39,294.31,0.62,0.74,71.9,97.56,0,-0.28,0.1855,-0.58589,0.61455
21-08-2016,27.38,74.94,1.66,291.75,0.64,0.74,55.87,97.62,0,-0.28,0.39028,-0.45837,0.60201
22-08-2016,27.52,76.62,1.59,267,0.55,0.75,56.76,97.67,2.09,-0.28,0.58434,-0.32678,0.66951
23-08-2016,27.43,77.06,2.08,273.5,0.55,0.73,50.31,97.61,0.03,-0.28,0.76041,-0.20063,0.78644
24-08-2016,28.05,76.25,1.47,251.44,0.54,0.73,59.44,97.57,0.06,-0.28,0.91301,-0.08918,0.91736
25-08-2016,27.43,81.94,1.66,320.56,0.18,0.73,47.59,97.64,0.71,-0.28,1.03817,0.00016,1.03817
26-08-2016,27.13,81.88,1.94,314.69,0.54,0.73,50.93,97.6,2.69,-0.28,1.13299,0.06285,1.13473
27-08-2016,26.5,83.75,1.64,256.75,0.42,0.76,47.9,97.65,0.89,-0.28,1.1954,0.0978,1.19939
28-08-2016,27.88,77.69,0.88,210.88,0.55,0.77,61.22,97.71,6.47,-0.28,1.22422,0.10718,1.2289
29-08-2016,28.57,77.81,0.94,212.38,0.53,0.76,51.78,97.58,8.89,-0.28,1.21935,0.0959,1.22312
30-08-2016,27.33,86,1.19,309.5,0.37,0.76,29.12,97.5,5.16,-0.28,1.18201,0.07074,1.18412
31-08-2016,26.65,87,1.41,234.69,0.37,0.81,39.55,97.53,1.78,-0.28,1.11482,0.03939,1.11551
01-09-2016,26.21,86.69,1.91,266.12,0.34,0.79,46.55,97.7,0.8,-0.34,1.02182,0.00949,1.02186
02-09-2016,25.55,87.81,2.41,262.5,0.38,0.8,41.7,97.73,1.02,-0.34,0.90818,-0.01226,0.90826
03-09-2016,24.78,88.62,2.66,260.44,0.37,0.8,35.07,97.74,1.11,-0.34,0.77983,-0.02072,0.7801
04-09-2016,25.52,85.5,2.05,283.31,0.47,0.78,40.42,97.88,0.01,-0.34,0.64298,-0.01273,0.64311
05-09-2016,24.94,82.19,2.48,298.25,0.52,0.76,46.67,97.95,0.01,-0.34,0.5037,0.01284,0.50387
06-09-2016,24.73,79.56,2.8,299.75,0.57,0.74,55.3,97.99,0,-0.34,0.36749,0.05517,0.37161
07-09-2016,24.83,79.25,2.74,307.62,0.62,0.73,63.59,97.9,0,-0.34,0.23909,0.11186,0.26396
08-09-2016,25.51,80.12,2.3,312.75,0.62,0.72,62.39,97.89,0.06,-0.34,0.12233,0.17927,0.21704
09-09-2016,25.73,82.81,2.48,312,0.31,0.72,45.08,97.92,2.38,-0.34,0.02019,0.25289,0.2537
10-09-2016,25.55,88.56,3.05,308.19,0.2,0.82,41.47,97.81,56,-0.34,-0.06526,0.32763,0.33406
11-09-2016,25.58,88.25,2.82,313.31,0.23,0.79,42.16,97.7,3.16,-0.34,-0.13284,0.39802,0.41961
12-09-2016,24.69,91.31,3.59,308.62,0.27,0.81,30.97,97.64,3.6,-0.34,-0.18228,0.45851,0.49342
13-09-2016,25.21,92.06,3.21,193.75,0.29,0.81,29.97,97.56,9.77,-0.34,-0.21422,0.50371,0.54737
14-09-2016,25.37,93.12,1.88,202.56,0.38,0.82,21.91,97.6,10.13,-0.34,-0.23008,0.52885,0.57673
15-09-2016,26.56,86.94,1.16,184.88,0.42,0.81,57.72,97.51,7.99,-0.34,-0.23194,0.53025,0.57876
16-09-2016,26.74,86.56,1.85,154.56,0.54,0.8,68.08,97.48,2.8,-0.34,-0.22229,0.50578,0.55248
17-09-2016,27.18,82.62,1.64,241.94,0.4,0.77,62.86,97.57,0.31,-0.34,-0.20378,0.45523,0.49876
18-09-2016,26.52,81.56,2.32,249.56,0.48,0.78,57.46,97.75,3.68,-0.34,-0.17906,0.38047,0.4205
19-09-2016,26.26,83.94,2.74,270.62,0.49,0.78,64.82,97.74,0.05,-0.34,-0.15079,0.2854,0.32279
20-09-2016,26.32,85.62,1.77,223.5,0.41,0.77,51.84,97.59,14.2,-0.34,-0.12163,0.1757,0.2137
21-09-2016,26.51,88.75,2,225.75,0.49,0.87,49.15,97.63,28.16,-0.34,-0.09443,0.05834,0.111
22-09-2016,26.65,88.12,2.95,209.94,0.44,0.85,56.77,97.6,33.01,-0.34,-0.07223,-0.05902,0.09328
23-09-2016,26.41,88.88,2.29,337.25,0.34,0.89,54.88,97.38,24.51,-0.34,-0.05815,-0.16864,0.17838
24-09-2016,26.3,90.12,2.41,248.06,0.27,0.93,47.96,97.17,38.55,-0.34,-0.05514,-0.26327,0.26898
25-09-2016,26.06,90.19,2.95,289.69,0.29,0.92,53.07,97.32,19.39,-0.34,-0.06553,-0.33671,0.34303
26-09-2016,26.15,89.88,2.51,289.75,0.33,0.87,47.47,97.55,5.07,-0.34,-0.09069,-0.38423,0.39478
27-09-2016,25.98,90.88,2,298.69,0.31,0.87,38.99,97.66,26.82,-0.34,-0.1307,-0.40287,0.42354
28-09-2016,26.3,85.69,2.13,311.69,0.45,0.85,58.65,97.63,0.69,-0.34,-0.18432,-0.39175,0.43295
29-09-2016,26.51,84.81,2.3,298.19,0.52,0.84,65.3,97.58,0.79,-0.34,-0.24909,-0.35218,0.43137
30-09-2016,24.92,91.38,3.02,287.38,0.33,0.84,28.9,97.51,2.04,-0.34,-0.32163,-0.28768,0.43151
01-10-2016,25.36,92.75,2.67,235.94,0.39,0.87,26.86,97.48,1.14,-0.6,-0.39808,-0.20382,0.44723
02-10-2016,26.05,86.62,1.7,189.38,0.45,0.84,60.73,97.83,1.9,-0.6,-0.47454,-0.10806,0.48669
03-10-2016,26,85.12,2.04,193.5,0.57,0.84,63.91,97.89,0.2,-0.6,-0.5475,-0.00926,0.54758
04-10-2016,26.23,81.94,1.59,235.5,0.61,0.83,65.4,97.91,0.31,-0.6,-0.6142,0.08268,0.61974
05-10-2016,26.08,84.69,2.08,281.12,0.55,0.82,61.12,97.82,0.19,-0.6,-0.67271,0.15729,0.69086
06-10-2016,25.7,86.06,2.7,294.5,0.48,0.81,53.96,97.85,0.09,-0.6,-0.72168,0.20414,0.75
07-10-2016,25.19,88.94,1.95,301.38,0.47,0.9,38.96,97.87,48.21,-0.6,-0.75925,0.2139,0.7888
08-10-2016,25.02,92.06,2.23,285.31,0.25,0.93,31.02,97.84,31.98,-0.6,-0.78101,0.18122,0.80176
09-10-2016,24.84,91.88,2.45,287.94,0.28,0.89,30.73,97.82,0.7,-0.6,-0.77835,0.11079,0.7862
10-10-2016,25.72,85.81,2.5,313.56,0.57,0.86,62.76,97.85,0.23,-0.6,-0.74182,0.02207,0.74215
11-10-2016,25.87,85.38,2.34,328.94,0.62,0.85,63.34,97.9,0,-0.6,-0.66952,-0.05926,0.67214
12-10-2016,25.32,82.81,1.88,317.69,0.65,0.84,62.77,98.02,0,-0.6,-0.56882,-0.11773,0.58088
13-10-2016,23.98,78.12,1.75,163.12,0.67,0.84,66.35,98.15,0,-0.6,-0.45008,-0.15116,0.47478
14-10-2016,23,69.5,1.53,120.94,0.68,0.83,66.16,98.23,0,-0.6,-0.32273,-0.16304,0.36158
15-10-2016,23.24,70.38,1.27,189.19,0.69,0.82,62,98.26,0,-0.6,-0.19497,-0.15693,0.25028
16-10-2016,23.51,72.38,1.37,159.44,0.68,0.81,62.18,98.29,0,-0.6,-0.07401,-0.13474,0.15373
17-10-2016,23.15,71.5,1.49,120.75,0.7,0.81,62.38,98.21,0,-0.6,0.03401,-0.0969,0.10269
18-10-2016,22.3,73.94,1.58,182.75,0.69,0.8,60.58,98.13,0,-0.6,0.12438,-0.04298,0.1316
19-10-2016,23.1,70.31,1.38,149,0.68,0.8,59.04,98.06,0,-0.6,0.19408,0.02757,0.19603
20-10-2016,23.44,67.19,1.1,129.75,0.66,0.79,57.14,97.96,0,-0.6,0.242,0.11481,0.26785
21-10-2016,22.65,69.75,1.48,176.44,0.67,0.79,57.31,98.04,0,-0.6,0.25531,0.23329,0.34584
22-10-2016,22.24,71.56,1.54,195.38,0.67,0.78,57.12,98.21,0,-0.6,0.23473,0.36513,0.43407
23-10-2016,22.76,68.94,1.32,197.38,0.68,0.77,56.09,98.25,0,-0.6,0.18154,0.50146,0.53331
24-10-2016,22.55,75.88,1.55,323.44,0.6,0.77,53.97,98.18,0,-0.6,0.09952,0.63239,0.64017
25-10-2016,22.44,77.19,1.81,338.81,0.62,0.76,55.2,98.12,0,-0.6,-0.00529,0.7478,0.74782
26-10-2016,22.13,79.25,1.72,189.81,0.65,0.76,53.58,98.23,0.43,-0.6,-0.12491,0.83807,0.84733
27-10-2016,21.35,78.75,2.16,140.44,0.66,0.75,56.49,98.36,0,-0.6,-0.25001,0.89482,0.92909
28-10-2016,21.23,79.94,1.66,107.44,0.64,0.74,43.73,98.29,0,-0.6,-0.37054,0.91155,0.98399
29-10-2016,22.7,87.12,1.35,130.69,0.49,0.75,21.23,98.23,0.42,-0.6,-0.47647,0.88415,1.00437
30-10-2016,24.12,85.75,2.23,65.69,0.51,0.74,47.46,98.35,0,-0.6,-0.55851,0.81122,0.98489
31-10-2016,23.3,82.31,1.8,60.56,0.59,0.73,50,98.58,0,-0.6,-0.60884,0.69415,0.92332
01-11-2016,22.5,80.88,2.12,127.88,0.61,0.73,49.15,98.51,0,-0.51,-0.62164,0.53709,0.82153
02-11-2016,22.43,80.62,1.71,170.25,0.61,0.72,45.5,98.45,0,-0.51,-0.59359,0.34664,0.68739
03-11-2016,22.76,82.12,1.99,182.12,0.62,0.72,47.27,98.42,0,-0.51,-0.52405,0.13143,0.54028
04-11-2016,23.41,83.75,2.41,275.38,0.62,0.71,44.8,98.19,0,-0.51,-0.41516,-0.09847,0.42668
05-11-2016,23.7,81.62,2.13,340.81,0.54,0.7,43.76,98.05,0,-0.51,-0.27167,-0.33221,0.42915
06-11-2016,23.04,81.31,1.77,263.19,0.58,0.7,43.42,98.24,0,-0.51,-0.10054,-0.5588,0.56777
07-11-2016,21.07,65.38,1.7,215.56,0.64,0.69,47.05,98.46,0,-0.51,0.08949,-0.76776,0.77296
08-11-2016,21.31,61.88,1.34,125.38,0.66,0.68,42.11,98.51,0,-0.51,0.28861,-0.94975,0.99264
09-11-2016,20.47,64.12,1.3,171.44,0.68,0.67,42.27,98.59,0,-0.51,0.48659,-1.09705,1.20012
10-11-2016,19.85,63.56,1.2,144.94,0.64,0.66,35.08,98.52,0,-0.51,0.67349,-1.20388,1.37946
11-11-2016,19.48,64.56,1.18,174.88,0.61,0.66,32.15,98.48,0,-0.51,0.74752,-1.32936,1.52512
12-11-2016,19.3,71.56,1.3,165.75,0.6,0.66,30.84,98.57,0.21,-0.51,0.79189,-1.42041,1.62624
13-11-2016,20.79,71.62,1.01,149.25,0.57,0.65,31.14,98.64,0,-0.51,0.8121,-1.46943,1.67891
14-11-2016,21.91,77.31,1.09,137.56,0.57,0.64,31.28,98.56,0,-0.51,0.81599,-1.47114,1.68229
15-11-2016,22.21,80.62,1.24,168.19,0.55,0.64,25.25,98.51,0,-0.51,0.813,-1.42267,1.63858
16-11-2016,22.39,82.25,1.76,132.38,0.56,0.63,27.45,98.54,0,-0.51,0.81355,-1.3229,1.55303
17-11-2016,21.14,77.5,1.88,56.56,0.55,0.63,29.55,98.62,0,-0.51,0.8281,-1.17042,1.43375
18-11-2016,19.5,71.62,1.92,97.81,0.59,0.62,29.85,98.52,0,-0.51,0.8646,-0.9594,1.29151
19-11-2016,19.1,71,1.24,118.19,0.64,0.62,20.19,98.4,0.13,-0.51,0.9173,-0.67624,1.13963
20-11-2016,20.52,65.06,1.11,119.38,0.66,0.62,29.1,98.43,0.05,-0.51,0.93898,-0.32507,0.99366
21-11-2016,20.44,64.69,1.27,91.25,0.67,0.61,30.14,98.45,0,-0.51,0.87045,0.01003,0.8705
22-11-2016,20.26,67.81,1.47,76.44,0.69,0.61,28.51,98.4,0,-0.51,0.74319,0.25386,0.78535
23-11-2016,20.37,62.25,1.15,61.12,0.69,0.6,27.82,98.39,0,-0.51,0.6146,0.42199,0.74552
24-11-2016,20.18,61.19,1.23,72.25,0.68,0.59,26.87,98.45,0,-0.51,0.50919,0.54408,0.74518
25-11-2016,19.56,67.75,1.52,17.12,0.7,0.59,26.2,98.42,0,-0.51,0.43323,0.63443,0.76824
26-11-2016,20.37,60.81,1.54,182.81,0.7,0.59,25.41,98.44,0,-0.51,0.38597,0.69737,0.79706
27-11-2016,20.44,57.5,1.98,154.94,0.72,0.59,27.75,98.43,0,-0.51,0.36309,0.73325,0.81823
28-11-2016,20.73,58.31,1.71,149.31,0.71,0.58,26.38,98.42,0,-0.51,0.35802,0.7416,0.82349
29-11-2016,20.63,62.19,1.41,103.56,0.66,0.58,24.54,98.5,0,-0.51,0.36279,0.72267,0.80862
30-11-2016,20.81,64.19,1.15,60.69,0.66,0.57,22.46,98.57,0,-0.51,0.36896,0.67816,0.77203
01-12-2016,21,67.62,1.35,54.31,0.54,0.58,17.06,98.51,0,-0.34,0.36836,0.61135,0.71375
02-12-2016,21.03,73.81,1.52,17.19,0.56,0.57,18.72,98.56,0,-0.34,0.35396,0.52697,0.63481
03-12-2016,22.58,77.94,1.27,55.44,0.54,0.57,18.79,98.68,0,-0.34,0.32046,0.4308,0.53692
04-12-2016,22.8,73.75,1.73,28.31,0.59,0.56,21.46,98.74,0,-0.34,0.26478,0.32917,0.42245
05-12-2016,21.6,69.19,1.42,23.06,0.62,0.56,21.88,98.64,0,-0.34,0.18624,0.22833,0.29465
06-12-2016,20.88,66.81,1.25,42.94,0.6,0.55,18.49,98.61,0.59,-0.34,0.08649,0.13389,0.15939
07-12-2016,20.15,67.38,1.06,23.06,0.65,0.55,18.81,98.58,0,-0.34,-0.03077,0.05025,0.05892
08-12-2016,18.99,64.44,1.75,119.56,0.62,0.55,18.77,98.49,0,-0.34,-0.16034,-0.01981,0.16156
09-12-2016,18.44,58.06,1.68,231.88,0.62,0.55,19.45,98.35,0,-0.34,-0.29615,-0.07541,0.3056
10-12-2016,18.76,65.81,2.07,169.25,0.6,0.55,17.45,98.29,0,-0.34,-0.43194,-0.11745,0.44762
11-12-2016,19.17,64.75,2.19,155.31,0.64,0.54,17.93,98.23,0,-0.34,-0.56181,-0.14816,0.58102
12-12-2016,20.62,60.38,2.21,151.88,0.63,0.53,18.5,98.23,0.16,-0.34,-0.6807,-0.17014,0.70164
13-12-2016,22.23,65.69,1.51,46.69,0.59,0.52,17.46,98.29,0.02,-0.34,-0.78445,-0.18503,0.80598
14-12-2016,22.67,69.88,1.4,107.75,0.3,0.52,13.83,98.46,0,-0.34,-0.86982,-0.19255,0.89088
15-12-2016,22.41,63.94,1.27,37.25,0.6,0.52,16.62,98.54,0,-0.34,-0.93412,-0.19054,0.95336
16-12-2016,21.72,59.69,1.34,43.75,0.61,0.5,17.38,98.67,0,-0.34,-0.97486,-0.1761,0.99064
17-12-2016,20.51,53,1.55,23.56,0.66,0.49,15.94,98.67,0,-0.34,-0.98953,-0.14711,1.0004
18-12-2016,19.86,51.44,1.55,80.25,0.68,0.48,14.84,98.66,0,-0.34,-0.97578,-0.10313,0.98122
19-12-2016,19.29,53.81,1.37,50.25,0.67,0.48,13.6,98.67,0,-0.34,-0.93199,-0.04556,0.9331
20-12-2016,19.25,49.94,1.36,45.94,0.7,0.47,13.52,98.62,0,-0.34,-0.85788,0.02275,0.85818
21-12-2016,19.31,48.88,1.65,192.62,0.69,0.46,13.79,98.64,0,-0.34,-0.75503,0.09801,0.76136
22-12-2016,19.68,42.94,1.57,179.19,0.7,0.45,13.88,98.54,0,-0.34,-0.62714,0.176,0.65137
23-12-2016,18.9,43.5,1.7,91.94,0.7,0.45,13.32,98.41,0,-0.34,-0.47992,0.25247,0.54228
24-12-2016,21.01,37.75,1.09,130.19,0.69,0.44,11.44,98.28,0,-0.34,-0.32079,0.32358,0.45565
25-12-2016,21.4,46.62,1.28,130.5,0.64,0.44,10.78,98.37,0,-0.34,-0.15836,0.38627,0.41747
26-12-2016,21.06,45.81,1.66,97.44,0.62,0.43,11.74,98.49,0,-0.34,-0.00183,0.43849,0.43849
27-12-2016,19.11,45,1.64,73.75,0.68,0.42,11.09,98.56,0,-0.34,0.13966,0.47939,0.49932
28-12-2016,19.55,52.94,1.25,54.94,0.62,0.41,9.55,98.59,0,-0.34,0.25769,0.50922,0.57071
29-12-2016,20.76,46.06,1.02,84.62,0.61,0.41,9.77,98.59,0,-0.34,0.34518,0.52904,0.63169
30-12-2016,22.2,40.25,0.83,190,0.61,0.41,9.63,98.62,0,-0.34,0.39689,0.54034,0.67044
31-12-2016,22.34,46.62,1.07,158.88,0.55,0.4,8.62,98.53,0,-0.34,0.42323,0.53411,0.68147
01-01-2017,22,54.88,1.2,145.25,0.61,0.4,8.81,98.51,0,-0.41,0.39731,0.5338,0.66543
02-01-2017,22.44,52.06,1.1,120.56,0.58,0.39,8.39,98.56,0,-0.41,0.33702,0.52421,0.6232
03-01-2017,20.56,46.88,1.71,223.31,0.6,0.38,8.83,98.62,0,-0.41,0.24465,0.5083,0.56412
04-01-2017,19.63,48.81,1.38,128.12,0.62,0.38,7.93,98.56,0,-0.41,0.12802,0.48392,0.50057
05-01-2017,20.11,47.44,1.48,28.19,0.64,0.37,7.82,98.51,0,-0.41,-0.00271,0.44839,0.4484
06-01-2017,21.05,43.62,1.24,92.94,0.66,0.36,7.66,98.41,0,-0.41,-0.13574,0.39953,0.42196
07-01-2017,21.41,51.25,1.71,168.81,0.56,0.36,6.27,98.19,0,-0.41,-0.25876,0.33648,0.42446
08-01-2017,21.98,57.31,1.8,156.06,0.58,0.35,6.2,98.14,0,-0.41,-0.36013,0.26005,0.44421
09-01-2017,22.76,57.81,2.35,163.44,0.59,0.34,5.54,98.2,0,-0.41,-0.43013,0.17244,0.46341
10-01-2017,22.51,47.19,1.52,207.94,0.57,0.34,6.54,98.28,0,-0.41,-0.4617,0.07648,0.468
11-01-2017,20.33,45.44,1.82,192.12,0.61,0.34,6.12,98.41,0,-0.41,-0.45087,-0.02493,0.45156
12-01-2017,18.91,44.25,1.46,115.88,0.6,0.33,5.42,98.4,0,-0.41,-0.3968,-0.12918,0.4173
13-01-2017,19.47,38.06,1.25,50.31,0.59,0.32,5.86,98.42,0,-0.41,-0.30164,-0.23375,0.3816
14-01-2017,20.03,43.5,1.27,78.94,0.57,0.31,4.85,98.56,0,-0.41,-0.17019,-0.33587,0.37653
15-01-2017,20.82,40.94,1.39,57,0.59,0.31,4.96,98.67,0,-0.41,-0.00957,-0.4321,0.4322
16-01-2017,21.39,33.69,1.3,45.12,0.63,0.3,5.16,98.62,0,-0.41,0.17133,-0.518,0.5456
17-01-2017,22.14,36.19,1.2,96.94,0.61,0.3,4.56,98.58,0,-0.41,0.36231,-0.58819,0.69082
18-01-2017,22.51,42.19,1.67,133.81,0.63,0.3,4.15,98.73,0,-0.41,0.55237,-0.63659,0.84283
19-01-2017,22.42,49.31,1.21,100.44,0.6,0.29,3.71,98.78,0,-0.41,0.73035,-0.65705,0.9824
20-01-2017,22.71,40.38,1.32,62.81,0.65,0.29,4.12,98.78,0,-0.41,0.88551,-0.64399,1.09492
21-01-2017,23.61,36.69,1.12,110.38,0.66,0.28,4.68,98.79,0,-0.41,1.00821,-0.59316,1.16976
22-01-2017,24.7,39.12,1.33,90.69,0.65,0.27,4.4,98.85,0,-0.41,1.09061,-0.50217,1.20067
23-01-2017,24.33,40.75,1.6,52.62,0.62,0.27,4.28,98.81,0,-0.41,1.12721,-0.37083,1.18664
24-01-2017,23.26,39.75,1.59,85.06,0.63,0.27,3.95,98.76,0,-0.41,1.1153,-0.2013,1.13332
25-01-2017,23.46,41.25,1.38,117.81,0.62,0.26,3.36,98.79,0,-0.41,1.055,0.00193,1.055
26-01-2017,24.23,39.88,1.45,133.62,0.39,0.26,3.02,98.68,0.1,-0.41,0.94895,0.23209,0.97692
27-01-2017,25.31,45.25,1.4,154.38,0.56,0.26,3.02,98.56,0,-0.41,0.80167,0.48024,0.93451
28-01-2017,23.9,40.75,2.02,103.06,0.59,0.25,3.21,98.61,0,-0.41,0.61863,0.73527,0.9609
29-01-2017,22.98,35.5,1.45,27.88,0.66,0.24,3.38,98.67,0,-0.41,0.40521,0.98408,1.06425
30-01-2017,24.34,26.06,1.2,57.81,0.71,0.23,3.29,98.53,0,-0.41,0.16582,1.2116,1.22289
31-01-2017,24.91,25.56,1.18,95.81,0.69,0.23,2.98,98.42,0,-0.41,-0.09667,1.40084,1.40417
01-02-2017,25.09,30.44,1.33,112.06,0.66,0.23,2.37,98.49,0,-0.41,-0.38048,1.53288,1.57939
02-02-2017,24.68,41.19,1.55,99.81,0.62,0.22,1.75,98.67,0,-0.41,-0.68278,1.58705,1.72769
03-02-2017,24.26,44.06,1.55,89.12,0.64,0.22,1.8,98.63,0,-0.41,-0.99463,1.54295,1.83575
04-02-2017,24.96,29.25,1.4,95.75,0.7,0.21,2.15,98.49,0,-0.41,-1.29418,1.3872,1.89717
05-02-2017,24.75,38.12,1.42,157.88,0.64,0.21,1.64,98.4,0,-0.41,-1.5458,1.12559,1.91218
06-02-2017,25.3,31.62,1.16,108.69,0.66,0.2,1.95,98.36,0,-0.41,-1.71482,0.78873,1.88751
07-02-2017,24.46,28.25,1.3,119.25,0.65,0.2,1.72,98.4,0,-0.41,-1.78777,0.418,1.83598
08-02-2017,25.4,29.75,1.3,47.62,0.68,0.2,1.56,98.45,0,-0.41,-1.77488,0.04513,1.77545
09-02-2017,26.26,24.38,1.16,93.81,0.65,0.2,1.56,98.33,0,-0.41,-1.6974,-0.31335,1.72608
10-02-2017,26.01,30.19,1.29,137.25,0.62,0.19,1.11,98.27,0,-0.41,-1.57679,-0.65003,1.70552
11-02-2017,25.32,40.19,2.47,162.69,0.62,0.19,0.94,98.37,0,-0.41,-1.4304,-0.96025,1.72283
12-02-2017,24.83,47.12,2.06,149.94,0.58,0.19,0.68,98.63,0,-0.41,-1.27075,-1.23913,1.77489
13-02-2017,25.36,49.81,1.93,115.44,0.63,0.18,0.66,98.81,0.03,-0.41,-1.10577,-1.48095,1.84823
14-02-2017,25.8,41.12,1.7,95.38,0.64,0.18,0.76,98.93,0,-0.41,-0.93931,-1.67983,1.92461
15-02-2017,25.84,36.06,1.68,118.06,0.65,0.18,0.76,98.94,0,-0.41,-0.77167,-1.83065,1.98664
16-02-2017,26.19,31,1.35,102.06,0.68,0.18,0.88,98.75,0,-0.41,-0.60032,-1.92997,2.02118
17-02-2017,25.97,26.38,1.89,51.12,0.72,0.17,0.91,98.6,0,-0.41,-0.42065,-1.97652,2.02079
18-02-2017,26.73,26.75,1.82,79.62,0.71,0.17,0.88,98.62,0,-0.41,-0.22671,-1.97107,1.98406
19-02-2017,27.22,22.5,1.7,167.06,0.73,0.17,0.95,98.48,0,-0.41,-0.01188,-1.91546,1.9155
20-02-2017,29.23,16.19,1.11,166.06,0.74,0.16,1.16,98.11,0,-0.41,0.23063,-1.81022,1.82485
21-02-2017,29.23,15.56,1.29,202.94,0.72,0.16,1.1,98.01,0,-0.41,0.50642,-1.65013,1.72609
22-02-2017,28.69,19.06,1.53,202.5,0.7,0.16,0.91,98.14,0,-0.41,0.81388,-1.41859,1.63548
23-02-2017,29.27,16.88,0.95,80.88,0.71,0.16,0.93,98.29,0,-0.41,1.12567,-1.09183,1.56819
24-02-2017,27.3,17.56,2.33,71.75,0.73,0.16,0.79,98.47,0,-0.41,1.37395,-0.68177,1.5338
25-02-2017,25.83,14.19,2.05,25.25,0.74,0.15,0.71,98.5,0,-0.41,1.5085,-0.27032,1.53253
26-02-2017,26.99,11.19,1.95,37.12,0.75,0.15,0.74,98.28,0,-0.41,1.55355,0.06847,1.55506
